docked_file,ligand_RMSD_A
rec_9_mol47.pdb,5.948369277424365
rec_9_mol48.pdb,3.751525219985929
rec_9_mol49.pdb,4.140665516928037
rec_9_mol5.pdb,4.86941396089721
rec_9_mol50.pdb,3.5667810226640437
rec_9_mol52.pdb,6.443533630702955
rec_9_mol54.pdb,6.215700167720447
rec_9_mol56.pdb,3.7948210377214537
rec_9_mol57.pdb,5.576975943555789
rec_9_mol59.pdb,2.4925430844376146
rec_9_mol6.pdb,4.57227538176198
rec_9_mol60.pdb,3.9842209002285727
rec_9_mol62.pdb,7.488042634761103
rec_9_mol64.pdb,7.020542243223731
rec_9_mol65.pdb,3.6313836206052366
rec_9_mol66.pdb,5.274724773862613
rec_9_mol67.pdb,5.733988661802901
rec_9_mol7.pdb,2.8649297594034993
rec_9_mol72.pdb,5.450264677568931
rec_9_mol76.pdb,6.205440208544289
rec_9_mol77.pdb,5.103087544305749
rec_9_mol79.pdb,3.073085737495783
rec_9_mol80.pdb,6.325685846496919
rec_9_mol83.pdb,7.557386447777608
rec_9_mol84.pdb,5.709920532346688
rec_9_mol88.pdb,4.059173109554868
rec_9_mol89.pdb,3.4043787465556767
rec_9_mol90.pdb,6.545944730271155
rec_9_mol92.pdb,3.9154636071938227
rec_9_mol93.pdb,5.275865044592213
rec_9_mol94.pdb,4.133341092062611
rec_9_mol95.pdb,5.8257395040656235
rec_9_mol96.pdb,4.330640803937365
