N,Iteration,Molecule,LowestRMSD
8,19,mol29,0.8988104596370368
8,19,mol30,1.1770330119037065
8,19,mol31,1.1709682974999793
8,19,mol32,1.5863332076566654
8,19,mol34,0.7553048292809564
8,19,mol35,3.6149099968349683
8,19,mol36,2.160446403963774
8,19,mol37,0.6629060837988286
8,19,mol38,3.0768598956196773
8,19,mol39,0.8260207883582588
8,19,mol40,0.8005853205623998
8,19,mol41,1.5296633265408774
8,19,mol43,1.5018102460031366
8,19,mol44,0.8020103137918932
8,19,mol45,0.7256464615634031
8,19,mol46,1.0763356150053904
8,19,mol57,0.9150179353013125
8,20,mol0,0.7507287004970571
8,20,mol1,1.5267739941622014
8,20,mol2,2.6164140974178127
8,20,mol3,0.8142313702654322
8,20,mol4,1.9224829593894603
8,20,mol5,0.9728943145183975
8,20,mol6,0.8939627916513878
8,20,mol7,1.0611701460398106
8,20,mol8,0.6833338435305879
8,20,mol9,1.5010961818427415
8,20,mol10,2.306799424527413
8,20,mol11,2.1652002202259877
8,20,mol12,1.4092094469413825
8,20,mol13,1.3149419478978772
8,20,mol14,1.1154396709369807
8,20,mol15,0.6450533592779666
8,20,mol16,0.5210411858657825
8,20,mol17,1.4941522316563451
8,20,mol18,0.8999377908238666
8,20,mol19,1.433020831079469
8,20,mol20,0.692017965529353
8,20,mol21,1.1311434076239455
8,20,mol23,0.8450990607615184
8,20,mol24,2.7281474054953683
8,20,mol25,9.002923530110895
8,20,mol26,2.550363682197225
8,20,mol27,0.6888832015026204
8,20,mol28,0.96485640150559
8,20,mol29,3.6818302020151052
8,20,mol30,1.1972039648002062
8,20,mol31,1.1673775819116967
8,20,mol32,1.1908251352978503
8,20,mol34,0.7553048292809564
8,20,mol35,3.6149099968349683
8,20,mol36,2.1634647804852296
8,20,mol37,0.6543133526357993
8,20,mol38,3.0782903547556746
8,20,mol39,1.057117832031983
8,20,mol40,3.06128728895215
8,20,mol41,1.4999055065108398
8,20,mol43,2.3441367600888814
8,20,mol44,0.8568449137887871
8,20,mol45,0.7275081724803102
8,20,mol46,1.153013021217356
8,20,mol57,1.7417215794680312
8,21,mol0,0.7507287004970571
8,21,mol1,1.7608726499238951
8,21,mol2,2.61095477348166
8,21,mol3,1.149883058684077
8,21,mol4,1.6479455982699016
8,21,mol5,0.9994253890778111
8,21,mol6,0.7826607101055073
8,21,mol7,0.8832951473362074
8,21,mol8,0.6877900252672635
8,21,mol9,1.5010961818427415
8,21,mol10,5.17070136069282
8,21,mol11,2.1652002202259877
8,21,mol12,1.5331723519218818
8,21,mol13,1.34787007389346
8,21,mol14,1.1179875332489178
8,21,mol15,0.8673245944312099
8,21,mol16,0.5083682891058616
8,21,mol17,1.4941522316563451
8,21,mol18,0.9119215996035676
8,21,mol19,1.4163390410600032
8,21,mol20,0.692017965529353
8,21,mol21,1.1311434076239455
8,21,mol23,0.8066063677531936
8,21,mol24,3.8421271126089054
8,21,mol25,9.003365897493355
8,21,mol26,0.8743393033330601
8,21,mol27,0.6864439136320606
8,21,mol28,0.96485640150559
8,21,mol29,2.42372141817932
8,21,mol30,1.1770330119037065
8,21,mol31,1.1501356262415317
8,21,mol32,1.1908251352978503
8,21,mol34,0.739848886141166
8,21,mol35,3.6149099968349683
8,21,mol36,2.160811977104903
8,21,mol37,0.6579503312845884
8,21,mol38,3.0780222397152714
8,21,mol39,0.8260207883582588
8,21,mol40,2.960955448077529
8,21,mol41,1.569155448248908
8,21,mol43,2.005800236813228
8,21,mol44,0.806594963322449
8,21,mol45,0.7256464615634031
8,21,mol46,1.153013021217356
8,21,mol57,0.5944299586740484
8,22,mol0,0.8915981279421804
8,22,mol1,1.7487859086377613
8,22,mol2,2.60995425912452
8,22,mol3,0.8023170398492308
8,22,mol4,1.9224829593894603
8,22,mol5,1.5319900646979836
8,22,mol6,0.874874759200261
8,22,mol7,0.8832951473362074
8,22,mol8,0.6920926271615878
8,22,mol9,1.50120451146341
8,22,mol10,0.7049871815689066
8,22,mol11,2.2185321664710353
8,22,mol12,1.5172648372248891
8,22,mol13,1.34787007389346
8,22,mol14,1.1154396709369807
8,22,mol15,0.8762577183382572
8,22,mol16,0.5127879078342745
8,22,mol17,1.8983396502542094
8,22,mol18,0.9137801436244679
8,22,mol19,1.4163390410600032
8,22,mol20,0.692017965529353
8,22,mol21,1.321100386357272
8,22,mol23,0.8066063677531936
8,22,mol24,3.8421271126089054
8,22,mol25,8.72039758414774
8,22,mol26,0.8743393033330601
8,22,mol27,0.6864439136320606
8,22,mol28,0.96485640150559
8,22,mol29,0.8988490424851496
8,22,mol30,1.1770330119037065
8,22,mol31,1.1501356262415317
8,22,mol32,1.5863332076566654
8,22,mol34,0.739848886141166
8,22,mol35,3.383034738476555
8,22,mol36,2.160446403963774
8,22,mol37,0.7359083466624767
8,22,mol38,3.0782903547556746
8,22,mol39,1.056304883449849
8,22,mol40,0.7911792562371694
8,22,mol41,1.4999055065108398
8,22,mol43,2.425070348464143
8,22,mol44,0.8020103137918932
8,22,mol45,0.7309732904026324
8,22,mol46,4.5356193788365236
8,22,mol57,0.6307438090796516
8,23,mol0,0.8360763283038216
8,23,mol1,1.5267739941622014
8,23,mol2,2.60995425912452
8,23,mol3,0.8016875714155491
8,23,mol4,1.9305284673965761
8,23,mol5,1.0002354458937268
8,23,mol6,0.7826607101055073
8,23,mol7,0.8832951473362074
8,23,mol8,0.6877900252672635
8,23,mol9,1.4999158593861508
8,23,mol10,0.7049871815689066
8,23,mol11,1.9924458972997654
8,23,mol12,1.4092094469413825
8,23,mol13,1.2907918611381497
8,23,mol14,1.1154396709369807
8,23,mol15,0.6450533592779666
8,23,mol16,0.5210411858657825
8,23,mol17,1.898873692601629
8,23,mol18,0.9116068445978495
8,23,mol19,1.4163390410600032
8,23,mol20,0.692017965529353
8,23,mol21,1.25052153464509
8,23,mol23,0.8832976324546556
8,23,mol24,2.7281474054953683
8,23,mol25,9.002923530110895
8,23,mol26,0.8743393033330601
8,23,mol27,0.6864439136320606
8,23,mol28,0.9645497923083625
8,23,mol29,0.8988104596370368
8,23,mol30,1.405139975233784
8,23,mol31,1.1501356262415317
8,23,mol32,1.5618919845586543
8,23,mol34,0.739848886141166
8,23,mol35,3.383034738476555
8,23,mol36,2.160446403963774
8,23,mol37,0.6543133526357993
8,23,mol38,3.0768598956196773
8,23,mol39,0.8263554917830462
8,23,mol40,0.7911792562371694
8,23,mol41,1.5270095394560388
8,23,mol43,1.0334237272290587
8,23,mol44,0.8020103137918932
8,23,mol45,0.7194747710335967
8,23,mol46,1.0763356150053904
8,23,mol57,1.664714914031829
8,24,mol0,0.7507287004970571
8,24,mol1,1.5267739941622014
8,24,mol2,2.60995425912452
8,24,mol3,0.8023170398492308
8,24,mol4,1.6479455982699016
8,24,mol5,0.9728943145183975
8,24,mol6,0.7826607101055073
8,24,mol7,1.2741581028874895
8,24,mol8,0.6899926285320527
8,24,mol9,1.4947315651663884
8,24,mol10,5.17070136069282
8,24,mol11,2.1528895018091383
8,24,mol12,1.4203742760109
8,24,mol13,1.3149419478978772
8,24,mol14,1.118115166027185
8,24,mol15,0.872678055726949
8,24,mol16,0.5127879078342745
8,24,mol17,1.8983396502542094
8,24,mol18,0.9116068445978495
8,24,mol19,1.433020831079469
8,24,mol20,0.7008059484878089
8,24,mol21,1.1311434076239455
8,24,mol23,0.8832976324546556
8,24,mol24,3.770688478175364
8,24,mol25,8.716807069342899
8,24,mol26,3.7470480655561706
8,24,mol27,0.6864439136320606
8,24,mol28,0.9662531932268339
8,24,mol29,0.9025008984841545
8,24,mol30,1.1800621123012505
8,24,mol31,1.1673775819116967
8,24,mol32,1.1908251352978503
8,24,mol34,0.739848886141166
8,24,mol35,3.383034738476555
8,24,mol36,2.16109692341644
8,24,mol37,0.6579503312845884
8,24,mol38,3.0768598956196773
8,24,mol39,0.8260207883582588
8,24,mol40,0.7911792562371694
8,24,mol41,1.5296633265408774
8,24,mol43,2.0191242037081323
8,24,mol44,0.806594963322449
8,24,mol45,0.7256464615634031
8,24,mol46,1.153013021217356
8,24,mol57,0.5944299586740484
8,25,mol0,0.7507287004970571
8,25,mol1,1.5267739941622014
8,25,mol2,2.60995425912452
8,25,mol3,0.8023170398492308
8,25,mol4,1.6479455982699016
8,25,mol5,1.0002354458937268
8,25,mol6,0.7826607101055073
8,25,mol7,2.6184172939010315
8,25,mol8,0.6877900252672635
8,25,mol9,1.4947315651663884
8,25,mol10,2.306799424527413
8,25,mol11,2.195568292492857
8,25,mol12,1.5172648372248891
8,25,mol13,1.3170296140900724
8,25,mol14,1.1164829777027503
8,25,mol15,0.8298163173415641
8,25,mol16,0.5083682891058616
8,25,mol17,1.898873692601629
8,25,mol18,0.9119215996035676
8,25,mol19,1.3901266497365237
8,25,mol20,0.6936389018457993
8,25,mol21,1.1311434076239455
8,25,mol23,0.8450990607615184
8,25,mol24,3.770688478175364
8,25,mol25,9.002923530110895
8,25,mol26,0.8743393033330601
8,25,mol27,0.6868888485865089
8,25,mol28,0.9702943051900342
8,25,mol29,0.8988490424851496
8,25,mol30,1.1972039648002062
8,25,mol31,1.1709682974999793
8,25,mol32,1.5618919845586543
8,25,mol34,0.8401598536765069
8,25,mol35,4.5219076186167655
8,25,mol36,2.1606372486838232
8,25,mol37,0.6543133526357993
8,25,mol38,3.078780983529919
8,25,mol39,1.0565660522655456
8,25,mol40,0.8005853205623998
8,25,mol41,1.5270095394560388
8,25,mol43,1.5018102460031366
8,25,mol44,0.806594963322449
8,25,mol45,0.7348072990020353
8,25,mol46,1.0763356150053904
8,25,mol57,0.5944299586740484
8,26,mol0,0.7507287004970571
8,26,mol1,1.7608726499238951
8,26,mol2,2.6161665681871247
8,26,mol3,0.8023170398492308
8,26,mol4,1.6479455982699016
8,26,mol5,1.009354145811403
8,26,mol6,0.8431187096556622
8,26,mol7,0.8832951473362074
8,26,mol8,0.954776296312387
8,26,mol9,1.50120451146341
8,26,mol10,3.7487467729033046
8,26,mol11,1.9924458972997654
8,26,mol12,1.4092094469413825
8,26,mol13,1.3170296140900724
8,26,mol14,1.118115166027185
8,26,mol15,0.8673245944312099
8,26,mol16,0.7885149876758677
8,26,mol17,1.8983396502542094
8,26,mol18,0.9378397600807056
8,26,mol19,1.433020831079469
8,26,mol20,0.692017965529353
8,26,mol21,1.2288870654873956
8,26,mol23,0.8832976324546556
8,26,mol24,3.770688478175364
8,26,mol25,8.716807069342899
8,26,mol26,0.8741108825543819
8,26,mol27,0.6868888485865089
8,26,mol28,0.9645497923083625
8,26,mol29,2.42372141817932
8,26,mol30,1.1972039648002062
8,26,mol31,1.1501356262415317
8,26,mol32,1.5863332076566654
8,26,mol34,0.7553048292809564
8,26,mol35,3.383034738476555
8,26,mol36,2.160446403963774
8,26,mol37,0.6543133526357993
8,26,mol38,3.0768598956196773
8,26,mol39,1.056304883449849
8,26,mol40,3.06128728895215
8,26,mol41,1.4999055065108398
8,26,mol43,2.005800236813228
8,26,mol44,0.806594963322449
8,26,mol45,0.7269649993338124
8,26,mol46,1.153013021217356
8,26,mol57,1.664714914031829
8,27,mol0,0.7507287004970571
8,27,mol1,1.5267739941622014
8,27,mol2,2.6141721891876637
8,27,mol3,0.8273358578120625
8,27,mol4,1.9224829593894603
8,27,mol5,0.9728943145183975
8,27,mol6,0.8431187096556622
8,27,mol7,0.8832951473362074
8,27,mol8,0.6833338435305879
8,27,mol9,1.4947315651663884
8,27,mol10,2.446317536805546
8,27,mol11,1.9924458972997654
8,27,mol12,1.5172648372248891
8,27,mol13,1.2907918611381497
8,27,mol14,1.1154396709369807
8,27,mol15,0.8673245944312099
8,27,mol16,0.512859590408217
8,27,mol17,1.9004997167013253
8,27,mol18,0.8999377908238666
8,27,mol19,1.4163390410600032
8,27,mol20,0.6990576426106131
8,27,mol21,1.2288870654873956
8,27,mol23,0.8450990607615184
8,27,mol24,3.770688478175364
8,27,mol25,8.72039758414774
8,27,mol26,0.8741108825543819
8,27,mol27,0.6864439136320606
8,27,mol28,0.9662531932268339
8,27,mol29,0.8988490424851496
8,27,mol30,1.1972039648002062
8,27,mol31,1.1832152546134622
8,27,mol32,1.5618919845586543
8,27,mol34,0.7553048292809564
8,27,mol35,4.718461262447472
8,27,mol36,2.482985900966818
8,27,mol37,0.7180644780850113
8,27,mol38,3.0780222397152714
8,27,mol39,0.8263554917830462
8,27,mol40,2.7849336734471795
8,27,mol41,1.5725345392643966
8,27,mol43,1.5018102460031366
8,27,mol44,0.8020103137918932
8,27,mol45,0.7269649993338124
8,27,mol46,1.0763356150053904
8,27,mol57,0.6307438090796516
8,28,mol0,0.8360763283038216
8,28,mol1,1.7487859086377613
8,28,mol2,2.60995425912452
8,28,mol3,0.8016875714155491
8,28,mol4,1.9268926229998986
8,28,mol5,0.9728943145183975
8,28,mol6,0.874874759200261
8,28,mol7,1.3251132963173085
8,28,mol8,0.6935865866226489
8,28,mol9,1.4947315651663884
8,28,mol10,2.306799424527413
8,28,mol11,2.1528895018091383
8,28,mol12,1.4203742760109
8,28,mol13,1.2907918611381497
8,28,mol14,1.1164829777027503
8,28,mol15,0.6450533592779666
8,28,mol16,0.5083682891058616
8,28,mol17,1.4941522316563451
8,28,mol18,0.8999377908238666
8,28,mol19,1.4163390410600032
8,28,mol20,0.6976652514472276
8,28,mol21,1.25052153464509
8,28,mol23,0.8962857956589516
8,28,mol24,2.7281474054953683
8,28,mol25,8.716807069342899
8,28,mol26,0.8719536649521749
8,28,mol27,0.6864439136320606
8,28,mol28,0.96485640150559
8,28,mol29,0.8988104596370368
8,28,mol30,1.1770330119037065
8,28,mol31,1.1709682974999793
8,28,mol32,1.5618919845586543
8,28,mol34,0.739848886141166
8,28,mol35,3.6149099968349683
8,28,mol36,2.160446403963774
8,28,mol37,0.6579503312845884
8,28,mol38,3.0782903547556746
8,28,mol39,1.057117832031983
8,28,mol40,3.0687587124927242
8,28,mol41,1.4999055065108398
8,28,mol43,1.0334237272290587
8,28,mol44,0.806594963322449
8,28,mol45,0.7275081724803102
8,28,mol46,4.543715109339351
8,28,mol57,0.6307438090796516
8,29,mol0,0.8360763283038216
8,29,mol1,1.761400776157999
8,29,mol2,2.6141721891876637
8,29,mol3,0.8436592561813925
8,29,mol4,1.6479455982699016
8,29,mol5,1.0002354458937268
8,29,mol6,0.874874759200261
8,29,mol7,1.0611701460398106
8,29,mol8,0.6833338435305879
8,29,mol9,1.4947315651663884
8,29,mol10,2.446317536805546
8,29,mol11,1.9924458972997654
8,29,mol12,1.4203742760109
8,29,mol13,1.3149419478978772
8,29,mol14,1.1154396709369807
8,29,mol15,0.6450533592779666
8,29,mol16,0.5127879078342745
8,29,mol17,1.4941522316563451
8,29,mol18,0.9119215996035676
8,29,mol19,1.4163390410600032
8,29,mol20,0.692017965529353
8,29,mol21,1.322963614495039
8,29,mol23,0.8832976324546556
8,29,mol24,3.770688478175364
8,29,mol25,9.003365897493355
8,29,mol26,0.8719536649521749
8,29,mol27,0.6864439136320606
8,29,mol28,0.9645497923083625
8,29,mol29,5.062804573379788
8,29,mol30,1.1800621123012505
8,29,mol31,1.1673775819116967
8,29,mol32,1.5618919845586543
8,29,mol34,0.739848886141166
8,29,mol35,3.6149099968349683
8,29,mol36,2.160446403963774
8,29,mol37,0.6629060837988286
8,29,mol38,3.0782903547556746
8,29,mol39,0.8263554917830462
8,29,mol40,3.0687587124927242
8,29,mol41,1.4999055065108398
8,29,mol43,1.0334237272290587
8,29,mol44,0.806594963322449
8,29,mol45,0.7194747710335967
8,29,mol46,1.153013021217356
8,29,mol57,4.275362656547395
8,30,mol0,0.8360763283038216
8,30,mol1,1.5267739941622014
8,30,mol2,2.61095477348166
8,30,mol3,0.8023170398492308
8,30,mol4,1.6479455982699016
8,30,mol5,1.5319900646979836
8,30,mol6,0.7826607101055073
8,30,mol7,1.0611701460398106
8,30,mol8,0.6920926271615878
8,30,mol9,1.4947315651663884
8,30,mol10,0.7049871815689066
8,30,mol11,1.9924458972997654
8,30,mol12,1.4203742760109
8,30,mol13,1.2907918611381497
8,30,mol14,1.1154396709369807
8,30,mol15,0.8298163173415641
8,30,mol16,0.5127879078342745
8,30,mol17,1.898873692601629
8,30,mol18,0.8999377908238666
8,30,mol19,1.4368558123154231
8,30,mol20,0.692017965529353
8,30,mol21,1.1311434076239455
8,30,mol23,0.8066063677531936
8,30,mol24,2.7281474054953683
8,30,mol25,8.986131458883822
8,30,mol26,0.8743393033330601
8,30,mol27,0.6886701426027556
8,30,mol28,0.9702943051900342
8,30,mol29,0.8988490424851496
8,30,mol30,1.1800621123012505
8,30,mol31,1.1501356262415317
8,30,mol32,1.6393937973705837
8,30,mol34,0.7553048292809564
8,30,mol35,4.871228737767522
8,30,mol36,2.160811977104903
8,30,mol37,0.7180644780850113
8,30,mol38,3.078637238218471
8,30,mol39,1.0565660522655456
8,30,mol40,0.7911792562371694
8,30,mol41,1.535459502008338
8,30,mol43,2.3441367600888814
8,30,mol44,0.806594963322449
8,30,mol45,0.7269649993338124
8,30,mol46,4.544209416460157
8,30,mol57,1.7417215794680312
8,31,mol0,0.7507287004970571
8,31,mol1,1.5267739941622014
8,31,mol2,2.61095477348166
8,31,mol3,0.8016875714155491
8,31,mol4,1.9224829593894603
8,31,mol5,1.0002354458937268
8,31,mol6,0.8431187096556622
8,31,mol7,0.8832951473362074
8,31,mol8,0.6833338435305879
8,31,mol9,1.4947315651663884
8,31,mol10,0.7049871815689066
8,31,mol11,2.1652002202259877
8,31,mol12,1.4203742760109
8,31,mol13,1.3170296140900724
8,31,mol14,1.1179875332489178
8,31,mol15,0.8298163173415641
8,31,mol16,0.5083682891058616
8,31,mol17,1.9004997167013253
8,31,mol18,0.9119215996035676
8,31,mol19,1.4368558123154231
8,31,mol20,0.692017965529353
8,31,mol21,1.25052153464509
8,31,mol23,0.8450990607615184
8,31,mol24,3.8421271126089054
8,31,mol25,8.716807069342899
8,31,mol26,0.8743393033330601
8,31,mol27,0.6864439136320606
8,31,mol28,0.96485640150559
8,31,mol29,0.8988490424851496
8,31,mol30,1.1800621123012505
8,31,mol31,2.0979243846597524
8,31,mol32,1.1908251352978503
8,31,mol34,0.739848886141166
8,31,mol35,3.383034738476555
8,31,mol36,2.160811977104903
8,31,mol37,0.6543133526357993
8,31,mol38,3.0768598956196773
8,31,mol39,0.8260207883582588
8,31,mol40,0.8005853205623998
8,31,mol41,1.5270095394560388
8,31,mol43,1.5018102460031366
8,31,mol44,0.806594963322449
8,31,mol45,0.7194747710335967
8,31,mol46,1.0763356150053904
8,31,mol57,0.9150179353013125
8,32,mol0,0.8915981279421804
8,32,mol1,1.599533850610859
8,32,mol2,2.6163975257020864
8,32,mol3,0.8142313702654322
8,32,mol4,1.6479455982699016
8,32,mol5,0.9728943145183975
8,32,mol6,0.7826607101055073
8,32,mol7,2.6413064996323317
8,32,mol8,0.6877900252672635
8,32,mol9,1.4947315651663884
8,32,mol10,2.446317536805546
8,32,mol11,1.9924458972997654
8,32,mol12,1.4203742760109
8,32,mol13,1.3170296140900724
8,32,mol14,1.1164829777027503
8,32,mol15,0.8298163173415641
8,32,mol16,0.5083682891058616
8,32,mol17,1.4941522316563451
8,32,mol18,0.9116068445978495
8,32,mol19,1.433020831079469
8,32,mol20,0.692017965529353
8,32,mol21,1.1311434076239455
8,32,mol23,0.8066063677531936
8,32,mol24,3.857743337827901
8,32,mol25,9.003365897493355
8,32,mol26,0.8743393033330601
8,32,mol27,0.6868888485865089
8,32,mol28,0.96485640150559
8,32,mol29,0.9025008984841545
8,32,mol30,1.1770330119037065
8,32,mol31,1.1501356262415317
8,32,mol32,1.5618919845586543
8,32,mol34,0.7882518230150096
8,32,mol35,3.627539826048119
8,32,mol36,2.160446403963774
8,32,mol37,0.6543133526357993
8,32,mol38,3.0782903547556746
8,32,mol39,1.0581342064218506
8,32,mol40,2.7849336734471795
8,32,mol41,1.5270095394560388
8,32,mol43,1.0334237272290587
8,32,mol44,0.8176554394818675
8,32,mol45,0.7194747710335967
8,32,mol46,4.543715109339351
8,32,mol57,0.5944299586740484
8,33,mol0,0.7507287004970571
8,33,mol1,1.749316630644664
8,33,mol2,2.61095477348166
8,33,mol3,0.8023170398492308
8,33,mol4,1.928622736714319
8,33,mol5,0.9728943145183975
8,33,mol6,0.7826607101055073
8,33,mol7,1.0611701460398106
8,33,mol8,0.6899926285320527
8,33,mol9,1.4947315651663884
8,33,mol10,2.446317536805546
8,33,mol11,1.9924458972997654
8,33,mol12,1.4092094469413825
8,33,mol13,1.3149419478978772
8,33,mol14,1.1164829777027503
8,33,mol15,0.872678055726949
8,33,mol16,0.512859590408217
8,33,mol17,1.4941522316563451
8,33,mol18,0.8999377908238666
8,33,mol19,1.3901266497365237
8,33,mol20,0.6976652514472276
8,33,mol21,1.1311434076239455
8,33,mol23,0.8066063677531936
8,33,mol24,7.294604104290605
8,33,mol25,8.72039758414774
8,33,mol26,0.8719536649521749
8,33,mol27,0.6888832015026204
8,33,mol28,0.9702943051900342
8,33,mol29,0.9025008984841545
8,33,mol30,1.1770330119037065
8,33,mol31,1.1673775819116967
8,33,mol32,1.1908251352978503
8,33,mol34,0.7553048292809564
8,33,mol35,4.718461262447472
8,33,mol36,2.160446403963774
8,33,mol37,0.6543133526357993
8,33,mol38,3.0780222397152714
8,33,mol39,0.8263554917830462
8,33,mol40,0.8005853205623998
8,33,mol41,1.4999055065108398
8,33,mol43,1.5018102460031366
8,33,mol44,0.8020103137918932
8,33,mol45,0.7194747710335967
8,33,mol46,1.153013021217356
8,33,mol57,0.5944299586740484
8,34,mol0,0.904948074062816
8,34,mol1,1.7487859086377613
8,34,mol2,2.60995425912452
8,34,mol3,0.8273358578120625
8,34,mol4,1.6479455982699016
8,34,mol5,0.9994253890778111
8,34,mol6,0.874874759200261
8,34,mol7,1.2741581028874895
8,34,mol8,0.6833338435305879
8,34,mol9,1.4947315651663884
8,34,mol10,0.7049871815689066
8,34,mol11,2.187324836491675
8,34,mol12,1.4203742760109
8,34,mol13,1.34787007389346
8,34,mol14,1.1154396709369807
8,34,mol15,0.872678055726949
8,34,mol16,0.5083682891058616
8,34,mol17,1.898873692601629
8,34,mol18,0.9116068445978495
8,34,mol19,1.3901266497365237
8,34,mol20,0.6936389018457993
8,34,mol21,1.1311434076239455
8,34,mol23,2.2508443832259926
8,34,mol24,2.7281474054953683
8,34,mol25,8.716807069342899
8,34,mol26,0.8743393033330601
8,34,mol27,0.6868888485865089
8,34,mol28,0.9645497923083625
8,34,mol29,0.9025008984841545
8,34,mol30,1.405139975233784
8,34,mol31,1.6595118420035457
8,34,mol32,1.1908251352978503
8,34,mol34,0.7553048292809564
8,34,mol35,3.6149099968349683
8,34,mol36,2.1634647804852296
8,34,mol37,0.6543133526357993
8,34,mol38,3.0782903547556746
8,34,mol39,1.0579464782303496
8,34,mol40,0.7911792562371694
8,34,mol41,1.4999055065108398
8,34,mol43,1.0334237272290587
8,34,mol44,0.812753074784358
8,34,mol45,0.7194747710335967
8,34,mol46,1.153013021217356
8,34,mol57,0.5944299586740484
8,35,mol0,2.0712282954203767
8,35,mol1,1.5267739941622014
8,35,mol2,2.60995425912452
8,35,mol3,0.8016875714155491
8,35,mol4,1.6479455982699016
8,35,mol5,0.9728943145183975
8,35,mol6,0.874874759200261
8,35,mol7,1.0611701460398106
8,35,mol8,0.6833338435305879
8,35,mol9,1.4999158593861508
8,35,mol10,5.17070136069282
8,35,mol11,1.9924458972997654
8,35,mol12,1.5172648372248891
8,35,mol13,1.3149419478978772
8,35,mol14,1.1164829777027503
8,35,mol15,0.8298163173415641
8,35,mol16,0.5083682891058616
8,35,mol17,1.4941522316563451
8,35,mol18,0.9137801436244679
8,35,mol19,1.3901266497365237
8,35,mol20,0.6990576426106131
8,35,mol21,1.25052153464509
8,35,mol23,0.8066063677531936
8,35,mol24,3.770688478175364
8,35,mol25,8.716807069342899
8,35,mol26,2.550363682197225
8,35,mol27,0.6886701426027556
8,35,mol28,0.9645497923083625
8,35,mol29,2.42372141817932
8,35,mol30,1.1800621123012505
8,35,mol31,1.1501356262415317
8,35,mol32,1.6201108110249742
8,35,mol34,0.739848886141166
8,35,mol35,3.383034738476555
8,35,mol36,2.1634647804852296
8,35,mol37,0.7180644780850113
8,35,mol38,3.0768598956196773
8,35,mol39,0.8263554917830462
8,35,mol40,0.7911792562371694
8,35,mol41,1.535459502008338
8,35,mol43,1.5018102460031366
8,35,mol44,0.8020103137918932
8,35,mol45,0.7256464615634031
8,35,mol46,4.5356193788365236
8,35,mol57,0.5944299586740484
8,36,mol0,0.7507287004970571
8,36,mol1,1.5267739941622014
8,36,mol2,2.61095477348166
8,36,mol3,0.8016875714155491
8,36,mol4,1.9224829593894603
8,36,mol5,0.9994253890778111
8,36,mol6,0.8431187096556622
8,36,mol7,1.2741581028874895
8,36,mol8,0.6833338435305879
8,36,mol9,1.4999158593861508
8,36,mol10,0.7049871815689066
8,36,mol11,2.187324836491675
8,36,mol12,1.4203742760109
8,36,mol13,1.2907918611381497
8,36,mol14,1.1164829777027503
8,36,mol15,0.6450533592779666
8,36,mol16,0.5338211473596947
8,36,mol17,1.9041339383037104
8,36,mol18,0.8999377908238666
8,36,mol19,1.4369267694525114
8,36,mol20,0.692017965529353
8,36,mol21,1.1311434076239455
8,36,mol23,0.8450990607615184
8,36,mol24,3.8421271126089054
8,36,mol25,8.72039758414774
8,36,mol26,0.8719536649521749
8,36,mol27,0.6886701426027556
8,36,mol28,0.9662531932268339
8,36,mol29,0.8988104596370368
8,36,mol30,1.1770330119037065
8,36,mol31,1.1673775819116967
8,36,mol32,1.5618919845586543
8,36,mol34,0.7882518230150096
8,36,mol35,3.6149099968349683
8,36,mol36,2.160811977104903
8,36,mol37,0.6579503312845884
8,36,mol38,3.0768598956196773
8,36,mol39,0.8260207883582588
8,36,mol40,0.8005853205623998
8,36,mol41,1.4999055065108398
8,36,mol43,1.0334237272290587
8,36,mol44,0.812753074784358
8,36,mol45,0.7269649993338124
8,36,mol46,1.0763356150053904
8,36,mol57,0.6307438090796516
8,37,mol0,0.7507287004970571
8,37,mol1,1.599533850610859
8,37,mol2,2.6141721891876637
8,37,mol3,0.8016875714155491
8,37,mol4,1.6479455982699016
8,37,mol5,1.009354145811403
8,37,mol6,0.874874759200261
8,37,mol7,0.8832951473362074
8,37,mol8,0.6833338435305879
8,37,mol9,1.4947315651663884
8,37,mol10,3.7487467729033046
8,37,mol11,2.2566047269441465
8,37,mol12,1.4092094469413825
8,37,mol13,1.3170296140900724
8,37,mol14,1.1154396709369807
8,37,mol15,0.8298163173415641
8,37,mol16,0.5083682891058616
8,37,mol17,1.4941522316563451
8,37,mol18,0.8999377908238666
8,37,mol19,1.4370745532290456
8,37,mol20,0.6983851541876755
8,37,mol21,1.2288870654873956
8,37,mol23,0.8066063677531936
8,37,mol24,2.7281474054953683
8,37,mol25,9.01281806671246
8,37,mol26,0.8743393033330601
8,37,mol27,0.6886701426027556
8,37,mol28,0.9645497923083625
8,37,mol29,2.42372141817932
8,37,mol30,1.1800621123012505
8,37,mol31,1.1501356262415317
8,37,mol32,1.1908251352978503
8,37,mol34,0.739848886141166
8,37,mol35,4.5219076186167655
8,37,mol36,2.1606372486838232
8,37,mol37,0.6579503312845884
8,37,mol38,3.0768598956196773
8,37,mol39,0.8260207883582588
8,37,mol40,0.7911792562371694
8,37,mol41,1.5270095394560388
8,37,mol43,1.0334237272290587
8,37,mol44,0.8020103137918932
8,37,mol45,0.7256464615634031
8,37,mol46,1.0763356150053904
8,37,mol57,0.6307438090796516
8,38,mol0,0.8360763283038216
8,38,mol1,1.599533850610859
8,38,mol2,2.6161665681871247
8,38,mol3,0.8016875714155491
8,38,mol4,1.6479455982699016
8,38,mol5,0.9728943145183975
8,38,mol6,0.7826607101055073
